date,AverageTemperature,Year,CityGroup_North-East,CityGroup_North-West,CityGroup_South-East,CityGroup_South-West,season_Fall,season_Spring,season_Summer,season_Winter,climate_type_Cfa,month_sin,month_cos,lat_sin,lat_cos,long_sin,long_cos,AverageTemperatureUncertainty,Anomaly,AverageTemperatureChangeVsLastMonth
1892-02-01,17.345000000000002,0.29651162790697677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49999999999999994,0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.8398254348980162,0.37504988161178526,0.2652817633780827
1892-02-01,16.974,0.29651162790697677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.5354620431847179,0.1926768595489374,0.11890590283355655
1892-02-01,17.166,0.29651162790697677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.6914964402022948,0.28705858525262096,0.30811333620787207
1892-03-01,18.015,0.29651162790697677,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,1.824190581515075,-1.4499034115811873,0.27817281927830884
1892-03-01,16.967,0.29651162790697677,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,1.6142183682445086,-1.9650703310471271,-0.0033512079621571536
1892-03-01,14.929999999999998,0.29651162790697677,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,1.6122920176640447,-0.017134250016946764,0.14676721719856362
1892-03-01,17.439,0.29651162790697677,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.7895162710667245,-1.733048588692238,0.11308413565280716
1892-04-01,22.341,0.29651162790697677,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,1.4813001781924984,0.6766348456799318,1.798485734479409
1892-04-01,19.62,0.29651162790697677,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,1.5795440577961586,-0.6609311732769578,1.949851681178863
1892-04-01,20.78700000000001,0.29651162790697677,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.4716684252901788,-0.0872672467342523,1.3917937128528608
1892-04-01,20.768,0.29651162790697677,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,1.4485522183246125,-0.09660710500701708,1.5801694652013527
1892-05-01,22.702,0.29651162790697677,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.6548957791734805,0.8540921528623787,1.2811801364186415
1892-05-01,23.123,0.29651162790697677,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.5739890547939964,1.0610437493272262,0.9788640835326459
1892-05-01,22.738000000000003,0.29651162790697677,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.6741592849781196,0.87178872643182,0.8108645163167665
1892-05-01,24.8,0.29651162790697677,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.7242444000701814,1.8854091347703366,1.0221114968753464
1892-06-01,25.615,0.29651162790697677,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.05002169690781236,-0.6327430759238521,1.2109030897367508
1892-06-01,26.689,0.29651162790697677,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,-0.03088502747167201,-0.10479529776887173,0.7850824045163126
1892-06-01,24.568,0.29651162790697677,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,-0.00391611934517722,-1.1474184239017495,0.7605478142545876
1892-06-01,25.749,0.29651162790697677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,-0.013547872247496788,-0.5668724965264895,1.0915568625314134
1892-07-01,27.429,0.29651162790697677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,1.124925320806675,0.258967603380741,0.6981717373180005
1892-07-01,25.487,0.29651162790697677,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.0652084528122938,-0.6956642263929745,0.381717106993044
1892-07-01,27.491,0.29651162790697677,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.7858876186450267,0.2894450356392227,0.33306376698250667
1892-07-01,27.299,0.29651162790697677,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.9091740557947171,0.1950633099355391,0.6998350993696434
1892-08-01,27.484,0.29651162790697677,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,1.01897603888116,0.2860040352229436,-0.0033512079621556765
1892-08-01,27.504,0.29651162790697677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,1.396540752652087,0.29583546498374375,0.030747714096512616
1892-08-01,27.363000000000003,0.29651162790697677,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,1.3137076776921384,0.22652388517010202,0.026173468454496498
1892-08-01,25.349,0.29651162790697677,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.2058320451861593,-0.7635010917424961,-0.05782631515344242
1892-09-01,25.296,0.29651162790697677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.2195405479886365,0.8993879285517127,-0.9186161768783552
1892-09-01,24.949,0.29651162790697677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.19449799044260585,0.7288126222018274,-1.0042793225379356
1892-09-01,23.705,0.29651162790697677,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.22531959973002827,0.11729769108004315,-0.6840821275967852
1892-09-01,25.99,0.29651162790697677,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.25228850785652324,1.2405385412514849,-0.621706050660198
1892-10-01,21.849,0.29651162790697677,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.09625411083894606,-0.7950589907222297,-0.7722403163338277
1892-10-01,22.148000000000003,0.29651162790697677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.05194804748827627,-0.6480791157982628,-1.1652096010343307
1892-10-01,24.011,0.29651162790697677,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.10973856490219366,0.2677185664202892,-0.8233886994218301
1892-10-01,22.911,0.29651162790697677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.07506425445384322,-0.2730100704237298,-0.9922199476635272
1892-11-01,21.38000000000001,0.29651162790697677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.5605046007307489,-1.0256060186129936,-0.6370921496378849
1892-11-01,22.061,0.29651162790697677,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.5354620431847179,-0.690845835257746,-0.8113293245474232
1892-11-01,20.03,0.29651162790697677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.5874735088572438,-1.6892275274670223,-0.8811905307164026
1892-11-01,20.335,0.29651162790697677,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.6337059227883775,-1.539298223614817,-0.6300228609184081
1892-12-01,15.69,0.29651162790697677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.7704768140013153,-0.4385009310944464,-1.9320195068414512
1892-12-01,14.338,0.29651162790697677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.778182216323171,-1.103105582924551,-2.367404523858834
1892-12-01,16.246000000000002,0.29651162790697677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.687643739041367,-0.1651871837441949,-2.13536551765473
1892-12-01,16.592,0.29651162790697677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5000000000000004,0.8660254037844384,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.9785226766914176,0.0048965511176497275,-2.274672089479773
1893-01-01,12.537,0.3023255813953488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.9534801191453869,-1.9884258328846232,-0.7493690881237457
1893-01-01,15.025,0.3023255813953488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.9977861824960567,-0.765395970641058,-0.5081815906356077
1893-01-01,14.814,0.3023255813953488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,1.2231692004103343,-0.8691175546175021,-0.7398047563268023
1893-01-01,14.746,0.3023255813953488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.0690611539732218,-0.9025444158042231,-0.39299376855937446
1893-02-01,14.781,0.3023255813953488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.22531959973002827,-0.8853394137228224,-0.10190540952196514
1893-02-01,14.919999999999998,0.3023255813953488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.16560273173564716,-0.817010976885261,0.07191592487465841
1893-02-01,12.184,0.3023255813953488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.15019192709193563,-2.16195056816275,-0.14723202542921965
1893-02-01,14.888000000000002,0.3023255813953488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49999999999999994,0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.2022033927644613,-0.8327412645025399,0.030331873583601524
1893-03-01,17.503,0.3023255813953488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.302149574209355,-1.7015880134576769,1.07367572047626
1893-03-01,17.186999999999998,0.3023255813953488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.9091740557947171,-1.8569246036783238,1.0000719496910844
1893-03-01,15.223999999999998,0.3023255813953488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,1.2289482521517263,-0.017134250016946764,1.2637148348763962
1893-03-01,18.209,0.3023255813953488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,1.2270219015712622,-1.354538542901424,1.3805660190042701
1893-04-01,21.762,0.3023255813953488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.26577296191977023,0.3920149541047609,1.477041017999527
1893-04-01,20.092,0.3023255813953488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.11744396722404932,-0.42890943092207034,1.076170763553722
1893-04-01,19.906,0.3023255813953488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.11937031780451324,-0.5203417276975137,1.1302300302320991
1893-04-01,18.878,0.3023255813953488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.11551761664358519,-1.0256772174026516,1.5190409098034965
1893-05-01,21.987,0.3023255813953488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.955406469725851,0.502618538913764,0.7875774475937762
1893-05-01,24.141,0.3023255813953488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.9168794581165728,1.5614635241519632,0.9888442558424988
1893-05-01,22.402,0.3023255813953488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.8744997453463667,0.7066207064503729,1.037497595853039
1893-05-01,22.06900000000001,0.3023255813953488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.843678136058944,0.542927400933051,1.3265067523258989
1893-06-01,26.802,0.3023255813953488,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.5682100030526046,-0.04924771962034989,1.1061112804832853
1893-06-01,24.665,0.3023255813953488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.5662836524721407,-1.099735989561869,1.113180569202765
1893-06-01,25.774,0.3023255813953488,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.7088335954264701,-0.554583209325488,1.4017738851627106
1893-06-01,25.623,0.3023255813953488,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.7974457221278101,-0.6288105040195306,1.4774568585124337
1893-07-01,27.296,0.3023255813953488,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,2.0187519901419297,0.193588595471419,0.6952608537276258
1893-07-01,25.629,0.3023255813953488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,2.371274146366826,-0.6258610750912904,0.40042993007402256
1893-07-01,27.637,0.3023255813953488,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,2.2730302667631666,0.36121447289306574,0.7742705511806375
1893-07-01,27.491,0.3023255813953488,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,2.091953312199559,0.2894450356392227,0.28607378902361075
1893-08-01,27.439,0.3023255813953488,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.16560273173564716,0.2638833182611419,-0.022064031043132717
1893-08-01,25.273000000000003,0.3023255813953488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.213761496247245,-0.800860524833536,-0.14847954696795
1893-08-01,27.062,0.3023255813953488,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.2754047148220898,0.07856086727005561,-0.09774700439285863
1893-08-01,27.200000000000006,0.3023255813953488,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.2465094561151313,0.1463977326195807,-0.1821626285137057
1893-09-01,24.922,0.3023255813953488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.5410170461868797,0.7155401920247465,-0.14640034440339894
1893-09-01,26.337000000000003,0.3023255813953488,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,1.4851528793534265,1.4111138476013736,-0.30192469623195584
1893-09-01,26.672,0.3023255813953488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,1.431215063100437,1.5757902960947785,-0.22000411518857385
1893-09-01,27.235,0.3023255813953488,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,1.4832265287729625,1.8525450438613082,-0.08527178900554208
1893-10-01,23.278,0.3023255813953488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,-0.0058424699256411335,-0.09260333431304443,-1.411803025190309
1893-10-01,22.188,0.3023255813953488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.06157980039059584,-0.6284162562766642,-1.137348286669323
1893-10-01,22.495,0.3023255813953488,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.0442426451664204,-0.4775038094483776,-1.5980995749742515
1893-10-01,24.353,0.3023255813953488,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.03075819110317322,0.43583601532997657,-1.1988926825800879
1893-11-01,20.718000000000004,0.3023255813953488,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.25228850785652324,-1.3510263436954886,-1.5120205888017586
1893-11-01,19.638,0.3023255813953488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.19642434102306955,-1.8819235507787093,-1.514099791366311
1893-11-01,18.945,0.3023255813953488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,0.2465094561151313,-2.2225825919904425,-1.3490111077408093
1893-11-01,18.384,0.3023255813953488,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.1270757201263689,-2.498354196780893,-1.7099606729471983
1893-12-01,18.292,0.3023255813953488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5000000000000004,0.8660254037844384,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,0.9534801191453869,0.8405680807856821,-1.0092694086928629
1893-12-01,17.29,0.3023255813953488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.042092245846727,0.34801344976958265,-0.6886563732388014
1893-12-01,16.016,0.3023255813953488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,0.9033950040533252,-0.27824862599340106,-0.9851506589440489
1893-12-01,17.803,0.3023255813953488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5000000000000004,0.8660254037844384,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,0.9091740557947171,0.6001896231341128,-0.7635076655627066
1894-01-01,16.68,0.3081395348837209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.4947846322557459,0.04815484206517181,-0.25410303724723915
1894-01-01,16.965999999999998,0.3081395348837209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,1.431215063100437,0.18874428764461593,-0.3484988336779436
1894-01-01,14.66,0.3081395348837209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,1.7856635699057966,-0.9448195637756648,-0.5643200598785352
1894-01-01,16.942,0.3081395348837209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,1.691272391463065,0.1769465719316568,-0.561825016801073
1894-02-01,16.323999999999998,0.3081395348837209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8447017973857531,-0.5352372123584814,1.1769367864792009,-0.1268446076770755,-0.2674099336603779
1894-02-01,13.966,0.3081395348837209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.4213524058002907,0.9068969898099272,0.8608308583809804,-0.5088911801741748,1.190421240542448,-1.2859701764754377,-0.2890336403317289
1894-02-01,16.741,0.3081395348837209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49999999999999994,0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8685450273578991,-0.4956102656845058,1.4581839712269318,0.07814070283561289,-0.08402426746681028
1894-02-01,16.506999999999998,0.3081395348837209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387,0.3957057956712232,0.9183773316410876,0.8530047293528817,-0.5219031823064667,1.3079286259507465,-0.03688702536575224,-0.07238073310531444
